Point ID,arc_length,ClosestId(0),Distance(0),p,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,Thrust_exit_plane,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
0,0,2,2.36401e+07,69101.3,0.162,0,0,0.162,0.0768693,2219.63,267.214,1959.63,-161.676,0,1966.29,1
1,1.794e-05,2,2.08386e+07,69399.1,0.162,1.794e-05,0,0.162,0.0771593,2222.27,269.054,1961.96,-169.95,0,1969.3,1
2,3.588e-05,2,1.82146e+07,69696.9,0.162,3.588e-05,0,0.162,0.0774493,2224.91,270.893,1964.28,-178.223,0,1972.35,1
3,5.382e-05,2,1.57682e+07,69994.7,0.162,5.382e-05,0,0.162,0.0777393,2227.55,272.733,1966.6,-186.496,0,1975.43,1
4,7.176e-05,2,1.34993e+07,70292.5,0.162,7.176e-05,0,0.162,0.0780293,2230.19,274.573,1968.92,-194.769,0,1978.53,1
5,8.97e-05,2,1.1408e+07,70590.3,0.162,8.97e-05,0,0.162,0.0783194,2232.83,276.413,1971.25,-203.043,0,1981.68,1
6,0.00010764,2,9.49413e+06,70888.1,0.162,0.00010764,0,0.162,0.0786094,2235.46,278.253,1973.57,-211.316,0,1984.85,1
7,0.00012558,2,7.7579e+06,71185.9,0.162,0.00012558,0,0.162,0.0788994,2238.1,280.092,1975.89,-219.589,0,1988.06,1
8,0.00014352,2,6.19915e+06,71483.7,0.162,0.00014352,0,0.162,0.0791894,2240.74,281.932,1978.22,-227.863,0,1991.3,1
9,0.00016146,2,4.81799e+06,71781.5,0.162,0.00016146,0,0.162,0.0794794,2243.38,283.772,1980.54,-236.136,0,1994.57,1
10,0.0001794,2,3.61433e+06,72079.3,0.162,0.0001794,0,0.162,0.0797694,2246.02,285.612,1982.86,-244.409,0,1997.87,1
11,0.00019734,2,2.79735e+06,72312.2,0.162,0.00019734,0,0.162,0.0799844,2248.63,287.242,1985.17,-252.291,0,2001.14,1
12,0.00021528,2,2.17745e+06,72514.2,0.162,0.00021528,0,0.162,0.0801636,2251.23,288.773,1987.48,-259.985,0,2004.41,1
13,0.00023322,2,1.63929e+06,72716.2,0.162,0.00023322,0,0.162,0.0803427,2253.83,290.304,1989.78,-267.679,0,2007.71,1
14,0.00025116,2,1.18285e+06,72918.1,0.162,0.00025116,0,0.162,0.0805219,2256.43,291.835,1992.09,-275.373,0,2011.03,1
15,0.0002691,2,808127,73120.1,0.162,0.0002691,0,0.162,0.080701,2259.03,293.366,1994.39,-283.067,0,2014.38,1
16,0.00028704,2,515111,73322,0.162,0.00028704,0,0.162,0.0808802,2261.63,294.897,1996.7,-290.761,0,2017.76,1
17,0.00030498,2,303826,73524,0.162,0.00030498,0,0.162,0.0810594,2264.23,296.428,1999,-298.455,0,2021.16,1
18,0.00032292,2,174258,73725.9,0.162,0.00032292,0,0.162,0.0812385,2266.83,297.959,2001.31,-306.149,0,2024.59,1
19,0.00034086,2,126407,73927.9,0.162,0.00034086,0,0.162,0.0814177,2269.43,299.49,2003.62,-313.843,0,2028.05,1
20,0.0003588,2,160277,74129.8,0.162,0.0003588,0,0.162,0.0815968,2272.03,301.021,2005.92,-321.537,0,2031.53,1
21,0.00037674,2,177831,74173,0.162,0.00037674,0,0.162,0.0816182,2273.41,301.202,2006.2,-322.79,0,2032.01,1
22,0.00039468,2,125395,73925.7,0.162,0.00039468,0,0.162,0.0813507,2272.59,298.913,2002.79,-312.258,0,2026.98,1
23,0.00041262,2,195544,73678.4,0.162,0.00041262,0,0.162001,0.0810833,2271.76,296.623,1999.37,-301.726,0,2022.01,1
24,0.00043056,2,388276,73431.1,0.162,0.00043056,0,0.162001,0.0808159,2270.94,294.334,1995.96,-291.195,0,2017.09,1
25,0.0004485,2,703580,73183.8,0.162,0.0004485,0,0.162001,0.0805484,2270.11,292.044,1992.54,-280.663,0,2012.21,1
26,0.00046644,2,1.14148e+06,72936.5,0.162,0.00046644,0,0.162001,0.080281,2269.29,289.754,1989.12,-270.131,0,2007.38,1
27,0.00048438,2,1.70196e+06,72689.2,0.162,0.00048438,0,0.162001,0.0800136,2268.46,287.465,1985.71,-259.599,0,2002.61,1
28,0.00050232,2,2.38502e+06,72441.8,0.162,0.00050232,0,0.162001,0.0797462,2267.63,285.175,1982.29,-249.067,0,1997.88,1
29,0.00052026,2,3.19067e+06,72194.5,0.162,0.00052026,0,0.162001,0.0794787,2266.81,282.886,1978.88,-238.535,0,1993.2,1
30,0.0005382,2,4.1189e+06,71947.2,0.162,0.0005382,0,0.162001,0.0792113,2265.98,280.596,1975.46,-228.004,0,1988.57,1
31,0.00055614,2,5.14885e+06,71704.5,0.162,0.00055614,0,0.162001,0.0789486,2265.16,278.312,1971.98,-217.133,0,1983.9,1
32,0.00057408,2,5.57572e+06,71609.6,0.162,0.00057408,0,0.162001,0.078839,2264.47,276.199,1966.42,-195.337,0,1976.1,1
33,0.00059202,2,6.02167e+06,71514.6,0.162,0.00059202,0,0.162001,0.0787293,2263.78,274.086,1960.87,-173.542,0,1968.53,1
34,0.00060996,2,6.48663e+06,71419.7,0.162,0.00060996,0,0.162001,0.0786197,2263.09,271.973,1955.31,-151.747,0,1961.19,1
35,0.0006279,2,6.97063e+06,71324.7,0.162,0.0006279,0,0.162001,0.07851,2262.4,269.86,1949.75,-129.951,0,1954.08,1
36,0.00064584,2,7.47373e+06,71229.8,0.162,0.00064584,0,0.162001,0.0784004,2261.7,267.746,1944.2,-108.156,0,1947.2,1
37,0.00066378,2,7.99584e+06,71134.9,0.162,0.00066378,0,0.162001,0.0782907,2261.01,265.633,1938.64,-86.3608,0,1940.56,1
38,0.00068172,2,8.53699e+06,71039.9,0.162,0.00068172,0,0.162001,0.0781811,2260.32,263.52,1933.08,-64.5655,0,1934.16,1
39,0.00069966,2,9.09724e+06,70945,0.162,0.00069966,0,0.162002,0.0780715,2259.63,261.407,1927.53,-42.7702,0,1928,1
40,0.0007176,2,9.67649e+06,70850,0.162,0.0007176,0,0.162002,0.0779618,2258.94,259.294,1921.97,-20.9748,0,1922.08,1
41,0.00073554,2,1.02748e+07,70755.1,0.162,0.00073554,0,0.162002,0.0778522,2258.24,257.181,1916.41,0.820491,0,1916.41,1
42,0.00075348,2,1.03221e+07,70747.6,0.162,0.00075348,0,0.162002,0.0778401,2258.44,256.733,1915.2,23.2055,0,1915.34,1
43,0.00077142,2,1.01379e+07,70776.3,0.162,0.00077142,0,0.162002,0.0778684,2259.01,256.977,1915.79,45.8351,0,1916.33,1
44,0.00078936,2,9.95646e+06,70805,0.162,0.00078936,0,0.162002,0.0778968,2259.57,257.22,1916.37,68.4648,0,1917.6,1
45,0.0008073,2,9.77766e+06,70833.8,0.162,0.0008073,0,0.162002,0.0779251,2260.14,257.463,1916.96,91.0944,0,1919.13,1
46,0.00082524,2,9.60153e+06,70862.5,0.162,0.00082524,0,0.162002,0.0779535,2260.71,257.707,1917.55,113.724,0,1920.92,1
47,0.00084318,2,9.42813e+06,70891.3,0.162,0.00084318,0,0.162002,0.0779818,2261.27,257.95,1918.14,136.354,0,1922.98,1
48,0.00086112,2,9.25736e+06,70920,0.162,0.00086112,0,0.162002,0.0780102,2261.84,258.193,1918.73,158.983,0,1925.3,1
49,0.00087906,2,9.08927e+06,70948.8,0.162,0.00087906,0,0.162002,0.0780385,2262.41,258.437,1919.31,181.613,0,1927.89,1
50,0.000897,2,8.9239e+06,70977.5,0.162,0.000897,0,0.162002,0.0780669,2262.97,258.68,1919.9,204.243,0,1930.74,1
51,0.00091494,2,8.76116e+06,71006.2,0.162,0.00091494,0,0.162003,0.0780952,2263.54,258.923,1920.49,226.872,0,1933.84,1
52,0.00093288,2,8.47332e+06,71056.5,0.162,0.00093288,0,0.162003,0.0781427,2264.45,259.736,1922.71,245.344,0,1938.3,1
53,0.00095082,2,7.99115e+06,71141.5,0.162,0.00095082,0,0.162003,0.0782209,2265.9,261.464,1927.56,257.132,0,1944.63,1
54,0.00096876,2,7.52374e+06,71226.6,0.162,0.00096876,0,0.162003,0.078299,2267.36,263.192,1932.41,268.92,0,1951.03,1
55,0.0009867,2,7.07111e+06,71311.6,0.162,0.0009867,0,0.162003,0.0783772,2268.82,264.919,1937.25,280.708,0,1957.49,1
56,0.00100464,2,6.63326e+06,71396.6,0.162,0.00100464,0,0.162003,0.0784554,2270.28,266.647,1942.1,292.496,0,1964,1
57,0.00102258,2,6.21025e+06,71481.6,0.162,0.00102258,0,0.162003,0.0785336,2271.73,268.375,1946.95,304.284,0,1970.58,1
58,0.00104052,2,5.80198e+06,71566.6,0.162,0.00104052,0,0.162003,0.0786118,2273.19,270.103,1951.8,316.072,0,1977.22,1
59,0.00105846,2,5.4085e+06,71651.6,0.162,0.00105846,0,0.162003,0.0786899,2274.65,271.831,1956.64,327.86,0,1983.92,1
60,0.0010764,2,5.02984e+06,71736.6,0.162,0.0010764,0,0.162004,0.0787681,2276.1,273.559,1961.49,339.648,0,1990.68,1
61,0.00109434,2,4.66594e+06,71821.6,0.162,0.00109434,0,0.162004,0.0788463,2277.56,275.286,1966.34,351.436,0,1997.5,1
62,0.00111228,2,4.29258e+06,71912.4,0.162,0.00111228,0,0.162004,0.078928,2279.01,277.023,1971.1,362.217,0,2004.11,1
63,0.00113022,2,3.58228e+06,72093.1,0.162,0.00113022,0,0.162004,0.0790646,2280.35,278.892,1974.52,357.278,0,2006.59,1
64,0.00114816,2,2.93736e+06,72273.8,0.162,0.00114816,0,0.162004,0.0792013,2281.69,280.761,1977.95,352.339,0,2009.09,1
65,0.0011661,2,2.35785e+06,72454.4,0.162,0.0011661,0,0.162004,0.0793379,2283.03,282.63,1981.37,347.4,0,2011.6,1
66,0.00118404,2,1.8437e+06,72635.1,0.162,0.00118404,0,0.162004,0.0794745,2284.37,284.499,1984.8,342.46,0,2014.13,1
67,0.00120198,2,1.39493e+06,72815.8,0.162,0.00120198,0,0.162004,0.0796112,2285.71,286.368,1988.22,337.521,0,2016.67,1
68,0.00121992,2,1.01154e+06,72996.5,0.162,0.00121992,0,0.162005,0.0797478,2287.05,288.238,1991.65,332.582,0,2019.23,1
69,0.00123786,2,693556,73177.2,0.162,0.00123786,0,0.162005,0.0798845,2288.39,290.107,1995.07,327.642,0,2021.8,1
70,0.0012558,2,440939,73357.9,0.162,0.0012558,0,0.162005,0.0800211,2289.73,291.976,1998.5,322.703,0,2024.38,1
71,0.00127374,2,253705,73538.6,0.162,0.00127374,0,0.162005,0.0801577,2291.07,293.845,2001.92,317.764,0,2026.98,1
72,0.00129168,2,131860,73719.3,0.162,0.00129168,0,0.162005,0.0802944,2292.41,295.714,2005.35,312.824,0,2029.6,1
73,0.00130962,2,105243,74151.7,0.162,0.00130962,0,0.162005,0.0806616,2294.84,299.115,2009.52,300.097,0,2031.8,1
74,0.00132756,2,572168,74674,0.162,0.00132756,0,0.162005,0.0811112,2297.66,303.063,2013.96,284.589,0,2033.97,1
75,0.0013455,2,1.58522e+06,75196.3,0.162,0.0013455,0,0.162006,0.0815608,2300.48,307.011,2018.4,269.081,0,2036.26,1
76,0.00136344,2,3.14439e+06,75718.5,0.162,0.00136344,0,0.162006,0.0820104,2303.3,310.959,2022.84,253.573,0,2038.67,1
77,0.00138138,2,5.24971e+06,76240.8,0.162,0.00138138,0,0.162006,0.08246,2306.12,314.907,2027.28,238.065,0,2041.21,1
78,0.00139932,2,7.90114e+06,76763.1,0.162,0.00139932,0,0.162006,0.0829096,2308.94,318.856,2031.72,222.557,0,2043.88,1
79,0.00141726,2,1.10987e+07,77285.4,0.162,0.00141726,0,0.162006,0.0833592,2311.76,322.804,2036.17,207.049,0,2046.67,1
80,0.0014352,2,1.48424e+07,77807.7,0.162,0.0014352,0,0.162006,0.0838088,2314.58,326.752,2040.61,191.54,0,2049.58,1
81,0.00145314,2,1.91322e+07,78330,0.162,0.00145314,0,0.162007,0.0842583,2317.4,330.7,2045.05,176.032,0,2052.61,1
82,0.00147108,3,1.85224e+07,78852.2,0.162,0.00147108,0,0.162007,0.0847079,2320.22,334.648,2049.49,160.524,0,2055.77,1
83,0.00148902,3,1.3768e+07,79445.4,0.162,0.00148902,0,0.162007,0.0852294,2323.4,338.974,2053.91,144.814,0,2059.01,1
84,0.00150696,3,9.10161e+06,80139,0.162,0.00150696,0,0.162007,0.0858528,2327.12,343.838,2058.29,128.818,0,2062.32,1
85,0.0015249,3,5.398e+06,80832.6,0.162,0.0015249,0,0.162007,0.0864761,2330.83,348.701,2062.68,112.822,0,2065.76,1
86,0.00154284,3,2.65717e+06,81526.2,0.162,0.00154284,0,0.162007,0.0870995,2334.54,353.564,2067.06,96.8253,0,2069.33,1
87,0.00156078,3,879123,82219.8,0.162,0.00156078,0,0.162008,0.0877229,2338.25,358.427,2071.45,80.8289,0,2073.03,1
88,0.00157872,3,63891.5,82913.4,0.162,0.00157872,0,0.162008,0.0883462,2341.96,363.291,2075.83,64.8326,0,2076.85,1
89,0.00159666,3,211451,83607,0.162,0.00159666,0,0.162008,0.0889696,2345.67,368.154,2080.22,48.8362,0,2080.79,1
90,0.0016146,3,1.3218e+06,84300.6,0.162,0.0016146,0,0.162008,0.089593,2349.38,373.017,2084.6,32.8399,0,2084.86,1
91,0.00163254,3,3.39497e+06,84994.2,0.162,0.00163254,0,0.162008,0.0902164,2353.09,377.88,2088.99,16.8435,0,2089.06,1
92,0.00165048,3,6.43092e+06,85687.8,0.162,0.00165048,0,0.162008,0.0908397,2356.8,382.744,2093.38,0.847166,0,2093.38,1
93,0.00166842,3,1.01168e+07,86332.6,0.162,0.00166842,0,0.162009,0.0914203,2360.23,387.273,2097.45,-14.2513,0,2097.49,1
94,0.00168636,3,1.1115e+07,86485.7,0.162,0.00168636,0,0.162009,0.0915699,2360.84,388.433,2098.34,-20.3046,0,2098.43,1
95,0.0017043,3,1.21602e+07,86638.8,0.162,0.0017043,0,0.162009,0.0917195,2361.44,389.594,2099.23,-26.3578,0,2099.39,1
96,0.00172224,3,1.32523e+07,86791.9,0.162,0.00172224,0,0.162009,0.0918691,2362.05,390.755,2100.12,-32.411,0,2100.37,1
97,0.00174018,3,1.43913e+07,86945,0.162,0.00174018,0,0.162009,0.0920187,2362.65,391.916,2101.01,-38.4643,0,2101.36,1
98,0.00175812,3,1.55773e+07,87098.1,0.162,0.00175812,0,0.16201,0.0921683,2363.26,393.077,2101.9,-44.5175,0,2102.37,1
99,0.00177606,3,1.68103e+07,87251.2,0.162,0.00177606,0,0.16201,0.0923178,2363.87,394.238,2102.79,-50.5707,0,2103.4,1
100,0.001794,3,1.80902e+07,87404.3,0.162,0.001794,0,0.16201,0.0924674,2364.47,395.398,2103.68,-56.624,0,2104.45,1
101,0.00181194,3,1.94171e+07,87557.4,0.162,0.00181194,0,0.16201,0.092617,2365.08,396.559,2104.57,-62.6772,0,2105.51,1
102,0.00182988,4,1.83454e+07,87710.5,0.162,0.00182988,0,0.16201,0.0927666,2365.68,397.72,2105.47,-68.7304,0,2106.59,1
103,0.00184782,4,1.70609e+07,87863.6,0.162,0.00184782,0,0.162011,0.0929162,2366.29,398.881,2106.36,-74.7837,0,2107.68,1
104,0.00186576,4,1.92665e+07,87604.5,0.162,0.00186576,0,0.162011,0.0927136,2364.45,396.836,2103.9,-73.9629,0,2105.2,1
105,0.0018837,3,1.65633e+07,87220,0.162,0.0018837,0,0.162011,0.092404,2361.88,393.818,2100.43,-71.0539,0,2101.63,1
106,0.00190164,3,1.35845e+07,86835.6,0.162,0.00190164,0,0.162011,0.0920944,2359.3,390.8,2096.96,-68.1449,0,2098.06,1
107,0.00191958,3,1.09014e+07,86451.2,0.162,0.00191958,0,0.162011,0.0917848,2356.72,387.782,2093.48,-65.2359,0,2094.5,1
108,0.00193752,3,8.5138e+06,86066.8,0.162,0.00193752,0,0.162012,0.0914752,2354.14,384.764,2090.01,-62.3269,0,2090.94,1
109,0.00195546,3,6.42191e+06,85682.3,0.162,0.00195546,0,0.162012,0.0911655,2351.57,381.746,2086.54,-59.4178,0,2087.39,1
110,0.0019734,3,4.62566e+06,85297.9,0.162,0.0019734,0,0.162012,0.0908559,2348.99,378.728,2083.07,-56.5089,0,2083.83,1
111,0.00199134,3,3.12503e+06,84913.5,0.162,0.00199134,0,0.162012,0.0905463,2346.41,375.71,2079.59,-53.5998,0,2080.29,1
112,0.00200928,3,1.92004e+06,84529.1,0.162,0.00200928,0,0.162012,0.0902367,2343.83,372.692,2076.12,-50.6908,0,2076.74,1
113,0.00202722,3,1.01069e+06,84144.7,0.162,0.00202722,0,0.162013,0.0899271,2341.26,369.674,2072.65,-47.7818,0,2073.2,1
114,0.00204516,3,221961,83592.2,0.162,0.00204516,0,0.162013,0.0894671,2337.61,365.457,2067.94,-44.7062,0,2068.42,1
115,0.0020631,3,136932,82829.1,0.162,0.0020631,0,0.162013,0.0888186,2332.63,359.736,2061.68,-41.4215,0,2062.1,1
116,0.00208104,3,1.21681e+06,82066,0.162,0.00208104,0,0.162013,0.0881701,2327.65,354.015,2055.43,-38.1369,0,2055.78,1
117,0.00209898,3,3.46155e+06,81302.9,0.162,0.00209898,0,0.162014,0.0875216,2322.67,348.295,2049.17,-34.8523,0,2049.46,1
118,0.00211692,3,6.87123e+06,80539.8,0.162,0.00211692,0,0.162014,0.0868731,2317.69,342.574,2042.91,-31.5677,0,2043.15,1
119,0.00213486,3,1.14458e+07,79776.6,0.162,0.00213486,0,0.162014,0.0862246,2312.7,336.854,2036.65,-28.2831,0,2036.85,1
120,0.0021528,3,1.71852e+07,79013.5,0.162,0.0021528,0,0.162014,0.085576,2307.72,331.133,2030.4,-24.9985,0,2030.55,1
121,0.00217074,2,1.84264e+07,78250.4,0.162,0.00217074,0,0.162015,0.0849275,2302.74,325.413,2024.14,-21.7139,0,2024.25,1
122,0.00218868,2,1.24572e+07,77487.3,0.162,0.00218868,0,0.162015,0.084279,2297.76,319.692,2017.88,-18.4292,0,2017.96,1
123,0.00220662,2,7.65293e+06,76724.2,0.162,0.00220662,0,0.162015,0.0836305,2292.78,313.972,2011.62,-15.1446,0,2011.68,1
124,0.00222456,2,4.16367e+06,75998.2,0.162,0.00222456,0,0.162015,0.0830135,2288.04,308.562,2005.7,-11.6699,0,2005.73,1
125,0.0022425,2,2.51481e+06,75543.5,0.162,0.0022425,0,0.162016,0.0826264,2285.07,305.425,2002.2,-6.80599,0,2002.21,1
126,0.00226044,2,1.27965e+06,75088.7,0.162,0.00226044,0,0.162016,0.0822393,2282.09,302.288,1998.7,-1.94209,0,1998.7,1
127,0.00227838,2,458173,74634,0.162,0.00227838,0,0.162016,0.0818522,2279.12,299.151,1995.2,2.92174,0,1995.2,1
128,0.00229632,2,50367.7,74179.3,0.162,0.00229632,0,0.162016,0.0814651,2276.15,296.014,1991.7,7.78564,0,1991.72,1
129,0.00231426,2,56238.6,73724.5,0.162,0.00231426,0,0.162017,0.081078,2273.18,292.877,1988.2,12.6495,0,1988.24,1
130,0.0023322,2,475785,73269.8,0.162,0.0023322,0,0.162017,0.0806909,2270.21,289.74,1984.7,17.5134,0,1984.78,1
131,0.00235014,2,1.30901e+06,72815.1,0.162,0.00235014,0,0.162017,0.0803038,2267.24,286.603,1981.21,22.3773,0,1981.33,1
132,0.00236808,2,2.55591e+06,72360.3,0.162,0.00236808,0,0.162017,0.0799167,2264.27,283.466,1977.71,27.2412,0,1977.89,1
133,0.00238602,2,4.21651e+06,71905.6,0.162,0.00238602,0,0.162018,0.0795296,2261.3,280.329,1974.21,32.1051,0,1974.47,1
134,0.00240396,2,6.29073e+06,71450.9,0.162,0.00240396,0,0.162018,0.0791425,2258.33,277.192,1970.71,36.9689,0,1971.06,1
135,0.0024219,2,5.28617e+06,71659.8,0.162,0.0024219,0,0.162018,0.0793386,2259.4,278.591,1972.02,40.8757,0,1972.45,1
136,0.00243984,2,3.69125e+06,72037.8,0.162,0.00243984,0,0.162018,0.0796831,2261.51,281.145,1974.56,44.5389,0,1975.06,1
137,0.00245778,2,2.38206e+06,72415.7,0.162,0.00245778,0,0.162019,0.0800276,2263.61,283.699,1977.1,48.2021,0,1977.69,1
138,0.00247572,2,1.35858e+06,72793.6,0.162,0.00247572,0,0.162019,0.0803722,2265.72,286.253,1979.64,51.8652,0,1980.32,1
139,0.00249366,2,620780,73171.5,0.162,0.00249366,0,0.162019,0.0807167,2267.83,288.807,1982.18,55.5284,0,1982.96,1
140,0.0025116,2,168700,73549.4,0.162,0.0025116,0,0.162019,0.0810612,2269.93,291.36,1984.72,59.1916,0,1985.6,1
141,0.00252954,2,2319.68,73927.3,0.162,0.00252954,0,0.16202,0.0814058,2272.04,293.914,1987.25,62.8548,0,1988.25,1
142,0.00254748,2,121645,74305.3,0.162,0.00254748,0,0.16202,0.0817503,2274.14,296.468,1989.79,66.5179,0,1990.9,1
143,0.00256542,2,526681,74683.2,0.162,0.00256542,0,0.16202,0.0820948,2276.25,299.022,1992.33,70.1811,0,1993.57,1
144,0.00258336,2,1.21741e+06,75061.1,0.162,0.00258336,0,0.162021,0.0824394,2278.36,301.576,1994.87,73.8443,0,1996.24,1
145,0.0026013,2,2.86904e+06,75651.8,0.162,0.0026013,0,0.162021,0.0829663,2281.54,305.703,1998.96,76.4818,0,2000.42,1
146,0.00261924,2,6.35375e+06,76478.8,0.162,0.00261924,0,0.162021,0.0836957,2285.92,311.578,2004.76,77.9803,0,2006.28,1
147,0.00263718,2,1.12065e+07,77305.7,0.162,0.00263718,0,0.162021,0.0844252,2290.3,317.452,2010.56,79.4788,0,2012.13,1
148,0.00265512,2,1.74271e+07,78132.7,0.162,0.00265512,0,0.162022,0.0851547,2294.68,323.327,2016.37,80.9773,0,2017.99,1
149,0.00267306,3,1.76133e+07,78959.7,0.162,0.00267306,0,0.162022,0.0858841,2299.06,329.202,2022.17,82.4758,0,2023.85,1
150,0.002691,3,1.13559e+07,79786.7,0.162,0.002691,0,0.162022,0.0866136,2303.44,335.077,2027.97,83.9743,0,2029.71,1
151,0.00270894,3,6.46647e+06,80613.6,0.162,0.00270894,0,0.162023,0.087343,2307.82,340.951,2033.78,85.4727,0,2035.57,1
152,0.00272688,3,2.94503e+06,81440.6,0.162,0.00272688,0,0.162023,0.0880725,2312.21,346.826,2039.58,86.9712,0,2041.43,1
153,0.00274482,3,791511,82267.6,0.162,0.00274482,0,0.162023,0.0888019,2316.59,352.701,2045.38,88.4697,0,2047.3,1
154,0.00276276,3,5952.72,83094.6,0.162,0.00276276,0,0.162024,0.0895314,2320.97,358.576,2051.19,89.9682,0,2053.16,1
155,0.0027807,3,511089,83869.3,0.162,0.0027807,0,0.162024,0.090213,2325.09,364.072,2056.56,91.4291,0,2058.59,1
